csv_scheddate,sc_code,VisitCount
4/13/19,IPSN09HAM,58
4/13/19,IPSN09HPM,41
4/13/19,IPRN11HPM,40
4/13/19,RN70H,39
4/13/19,SN09H,38
4/13/19,RN09H,36
4/13/19,IPRN11HAM,28
4/13/19,EMERG-PREP,24
4/13/19,LPN70HAM,21
4/13/19,RN08H,20
4/13/19,RN00H,20
4/13/19,SN48H,18
4/13/19,SNIH,18
4/13/19,VOL75HC,15
4/13/19,LPN70HPM,14
4/13/19,IPEMERPREP,12
4/13/19,SN96H,12
4/13/19,SN70HPM,12
4/13/19,SN70HAM,11
4/13/19,SNIHFUP,11
4/13/19,IPSW11H,11
4/13/19,CH11H,10
4/13/19,HLIH,10
4/13/19,RN88H,8
4/13/19,AGLPN70HPM,8
4/13/19,IPSW01H,7
4/13/19,AGLPN70HAM,7
4/13/19,IPSN88H,7
4/13/19,LPN88H,6
4/13/19,CNA11HN,6
4/13/19,IPRN08H,6
4/13/19,SNIHCM,4
4/13/19,SNTRNSIN,4
4/13/19,SW11H,3
4/13/19,IPSN96H,3
4/13/19,MU01H,3
4/13/19,SW11HP,2
4/13/19,MU11H,2
4/13/19,CNA70HPM,2
4/13/19,LPN09H,2
4/13/19,IPSN48H,2
4/13/19,SW01H,1
4/13/19,VOL75HM,1
4/13/19,AGRN70HPM,1
4/13/19,IPTRNOUT,1
4/13/19,SWOCH,1
4/13/19,CNA70HAM,1
4/13/19,SW88H,1
4/13/19,RN18H,1
4/14/19,CNA11H,125
4/14/19,IPCNA11HAM,86
4/14/19,IPCNA11HPM,72
4/14/19,IPSN09HPM,54
4/14/19,SNOCH,51
4/14/19,RN70H,51
4/14/19,RN11H,50
4/14/19,IPSN09HAM,47
4/14/19,IPRN11HAM,33
4/14/19,IPRN11HPM,26
4/14/19,SNIH,25
4/14/19,EMERG-PREP,24
4/14/19,RN08H,23
4/14/19,SN09H,22
4/14/19,RN09H,22
4/14/19,SN70HPM,19
4/14/19,RN00H,19
4/14/19,IPSW11H,18
4/14/19,LPN70HAM,18
4/14/19,SN96H,17
4/14/19,SN48H,16
4/14/19,HLIH,13
4/14/19,VOL75HC,13
4/14/19,IPEMERPREP,12
4/14/19,SN70HAM,11
4/14/19,IPRN08H,11
4/14/19,SNIHFUP,10
4/14/19,LPN70HPM,10
4/14/19,IPSN48H,7
4/14/19,RN88H,7
4/14/19,AGLPN70HPM,7
4/14/19,AGLPN70HAM,6
4/14/19,IPSN88H,5
4/14/19,IPSW01H,5
4/14/19,LPN88H,5
4/14/19,CNA11HN,4
4/14/19,IPSN96H,3
4/14/19,VOL75HR,2
4/14/19,SNTRNSIN,2
4/14/19,CNA70HAM,2
4/14/19,SNIHCM,1
4/14/19,LPN09H,1
4/14/19,SW88H,1
4/15/19,CNA11H,862
4/15/19,RN11H,698
4/15/19,SW11H,237
4/15/19,CH11H,174
4/15/19,IPCNA11HAM,77
4/15/19,MU11H,74
4/15/19,IPCNA11HPM,72
4/15/19,EMERG-PREP,69
4/15/19,RN02H,60
4/15/19,PHY-VIS,60
4/15/19,RN70H,50
4/15/19,SNIH,47
4/15/19,IPSN09HAM,44
4/15/19,CH01H,43
4/15/19,CNA11HN,43
4/15/19,IPSN09HPM,41
4/15/19,SNOCH,37
4/15/19,SW01H,36
4/15/19,IPRN11HAM,30
4/15/19,IPRN11HPM,29
4/15/19,RN00H,29
4/15/19,VOL75HC,28
4/15/19,MU01H,28
4/15/19,SNIHFUP,26
4/15/19,IPCH01H,26
4/15/19,SN09H,25
4/15/19,HLIH,25
4/15/19,IPSW11H,23
4/15/19,RN09H,20
4/15/19,LPN70HAM,19
4/15/19,IPSW01H,18
4/15/19,NP-HF2F,15
4/15/19,SN96H,15
4/15/19,BE72H,15
4/15/19,SN70HPM,13
4/15/19,IPSN88H,13
4/15/19,SW11HP,12
4/15/19,LPN70HPM,12
4/15/19,SN70HAM,11
4/15/19,IPEMERPREP,9
4/15/19,PHY-HF2F,8
4/15/19,AGLPN70HPM,8
4/15/19,RN08H,7
4/15/19,IPCH11H,7
4/15/19,IPRN08H,7
4/15/19,RN88H,6
4/15/19,LPN88H,6
4/15/19,CH11HP,5
4/15/19,AGLPN70HAM,5
4/15/19,VOL75HR,5
4/15/19,SNTRNSIN,5
4/15/19,IPTRNOUT,4
4/15/19,SN48H,3
4/15/19,IPSN48H,3
4/15/19,BE72HA,2
4/15/19,IPSN96H,2
4/15/19,SW18H,2
4/15/19,CNA70HAM,2
4/15/19,SW88H,1
4/15/19,NP-VIS,1
4/15/19,VOL75HS,1
4/15/19,CH72H,1
4/15/19,CB05H,1
4/15/19,RN18H,1
4/16/19,CNA11H,775
4/16/19,RN11H,651
4/16/19,SW11H,252
4/16/19,CH11H,208
4/16/19,EMERG-PREP,72
4/16/19,IPCNA11HAM,71
4/16/19,IPCNA11HPM,63
4/16/19,MU11H,63
4/16/19,PHY-VIS,60
4/16/19,RN02H,54
4/16/19,MU01H,53
4/16/19,SNIH,48
4/16/19,RN70H,45
4/16/19,RN00H,42
4/16/19,IPSN09HAM,42
4/16/19,CNA11HN,39
4/16/19,VOL75HC,39
4/16/19,IPSN09HPM,37
4/16/19,SNOCH,34
4/16/19,CH01H,32
4/16/19,SN09H,30
4/16/19,IPRN11HPM,30
4/16/19,IPRN11HAM,27
4/16/19,RN09H,26
4/16/19,HLIH,25
4/16/19,IPSW11H,25
4/16/19,SW01H,24
4/16/19,SNIHFUP,21
4/16/19,LPN70HAM,18
4/16/19,RN08H,17
4/16/19,SN70HPM,17
4/16/19,NP-HF2F,15
4/16/19,SN96H,14
4/16/19,IPSW01H,12
4/16/19,LPN70HPM,12
4/16/19,PHY-HF2F,11
4/16/19,IPCH01H,11
4/16/19,IPEMERPREP,10
4/16/19,SN70HAM,10
4/16/19,SW11HP,9
4/16/19,IPRN08H,9
4/16/19,AGLPN70HPM,8
4/16/19,BE72H,7
4/16/19,VOL75HR,7
4/16/19,IPSN96H,6
4/16/19,IPCH11H,4
4/16/19,IPSN88H,4
4/16/19,LPN88H,4
4/16/19,CH11HP,4
4/16/19,IPSN48H,3
4/16/19,RN88H,3
4/16/19,IPTRNOUT,3
4/16/19,AGLPN70HAM,3
4/16/19,SN48H,3
4/16/19,PRCPTSN60,3
4/16/19,SNTRNSIN,2
4/16/19,RN18H,2
4/16/19,VOL75HE,1
4/16/19,CB05H,1
4/16/19,NP-VIS,1
4/16/19,LPN09H,1
4/16/19,VOL75HH,1
4/16/19,SW88H,1
4/16/19,SNIHCM,1
4/16/19,SNPLHN,1
4/16/19,VOL75VA,1
4/16/19,IPSN18H,1
4/17/19,CNA11H,837
4/17/19,RN11H,590
4/17/19,SW11H,223
4/17/19,CH11H,135
4/17/19,IPCNA11HAM,85
4/17/19,EMERG-PREP,77
4/17/19,IPCNA11HPM,69
4/17/19,MU11H,64
4/17/19,PHY-VIS,63
4/17/19,RN09H,62
4/17/19,RN02H,52
4/17/19,RN70H,51
4/17/19,SN09H,51
4/17/19,SNOCH,49
4/17/19,RN00H,47
4/17/19,CNA11HN,44
4/17/19,IPSN09HPM,44
4/17/19,IPSN09HAM,41
4/17/19,VOL75HC,34
4/17/19,SNIH,34
4/17/19,SW01H,33
4/17/19,IPRN11HAM,32
4/17/19,CH01H,31
4/17/19,MU01H,30
4/17/19,IPRN11HPM,29
4/17/19,RN08H,26
4/17/19,IPSW11H,23
4/17/19,HLIH,23
4/17/19,LPN70HAM,19
4/17/19,NP-HF2F,17
4/17/19,SNIHFUP,14
4/17/19,AGLPN70HPM,14
4/17/19,SN70HPM,14
4/17/19,PHY-HF2F,13
4/17/19,SW11HP,12
4/17/19,IPRN08H,12
4/17/19,IPEMERPREP,12
4/17/19,IPSW01H,12
4/17/19,LPN70HPM,11
4/17/19,IPCH01H,10
4/17/19,SN70HAM,10
4/17/19,RN88H,9
4/17/19,IPSN88H,8
4/17/19,IPCH11H,8
4/17/19,SNIHCM,8
4/17/19,SN48H,8
4/17/19,BE72H,6
4/17/19,LPN88H,5
4/17/19,AGLPN70HAM,5
4/17/19,PRCPTMU60,4
4/17/19,CH11HP,4
4/17/19,SN96H,4
4/17/19,PRCPTSN60,3
4/17/19,IPSN96H,3
4/17/19,VOL75HR,3
4/17/19,LPN09H,2
4/17/19,VOL75HE,2
4/17/19,CNA70HAM,2
4/17/19,RN18H,2
4/17/19,IPTRNOUT,2
4/17/19,VOL75HM,2
4/17/19,CH72H,1
4/17/19,AGRN70HAM,1
4/17/19,SNIHCR,1
4/17/19,SNTRNSIN,1
4/17/19,BE72HA,1
4/17/19,VOL75HP,1
4/17/19,NP-VIS,1
4/17/19,SW18H,1
4/17/19,CB05H,1
4/18/19,CNA11H,804
4/18/19,RN11H,587
4/18/19,SW11H,236
4/18/19,CH11H,135
4/18/19,EMERG-PREP,78
4/18/19,RN09H,75
4/18/19,IPCNA11HAM,75
4/18/19,MU11H,70
4/18/19,SN09H,67
4/18/19,IPCNA11HPM,65
4/18/19,SNOCH,64
4/18/19,RN70H,62
4/18/19,PHY-VIS,55
4/18/19,RN02H,50
4/18/19,IPSN09HPM,48
4/18/19,CNA11HN,44
4/18/19,IPSN09HAM,38
4/18/19,IPRN11HAM,38
4/18/19,SNIH,36
4/18/19,RN00H,34
4/18/19,VOL75HC,32
4/18/19,SNIHFUP,31
4/18/19,CH01H,31
4/18/19,MU01H,30
4/18/19,SW01H,27
4/18/19,LPN70HAM,26
4/18/19,HLIH,24
4/18/19,RN08H,23
4/18/19,IPRN11HPM,22
4/18/19,IPSW11H,20
4/18/19,PHY-HF2F,18
4/18/19,SW11HP,17
4/18/19,SN70HPM,17
4/18/19,NP-HF2F,16
4/18/19,SN70HAM,16
4/18/19,IPSW01H,15
4/18/19,LPN70HPM,13
4/18/19,IPEMERPREP,13
4/18/19,IPRN08H,12
4/18/19,BE72H,12
4/18/19,AGLPN70HPM,12
4/18/19,LPN88H,9
4/18/19,IPCH01H,9
4/18/19,SN96H,8
4/18/19,PRCPTSN60,6
4/18/19,SN48H,6
4/18/19,IPSN48H,5
4/18/19,IPSN88H,5
4/18/19,RN88H,5
4/18/19,IPCH11H,4
4/18/19,VOL75HR,4
4/18/19,CH11HP,4
4/18/19,AGLPN70HAM,3
4/18/19,VOL75HM,3
4/18/19,SNTRNSIN,3
4/18/19,IPTRNOUT,3
4/18/19,CB05H,2
4/18/19,LPN09H,1
4/18/19,VOL75HE,1
4/18/19,VOL75HH,1
4/18/19,CNA70HPM,1
4/18/19,IPSN96H,1
4/18/19,RN18H,1
4/18/19,SW88H,1
4/18/19,RN07H,1
4/18/19,AGRN70HAM,1
4/19/19,CNA11H,929
4/19/19,RN11H,503
4/19/19,SW11H,231
4/19/19,CH11H,152
4/19/19,RN09H,127
4/19/19,SN09H,87
4/19/19,IPCNA11HAM,79
4/19/19,IPCNA11HPM,78
4/19/19,MU11H,74
4/19/19,PHY-VIS,70
4/19/19,EMERG-PREP,67
4/19/19,IPSN09HPM,54
4/19/19,RN70H,54
4/19/19,CNA11HN,52
4/19/19,SNOCH,51
4/19/19,IPSN09HAM,48
4/19/19,IPRN11HAM,45
4/19/19,RN00H,44
4/19/19,RN02H,44
4/19/19,MU01H,43
4/19/19,SNIH,43
4/19/19,IPRN11HPM,31
4/19/19,IPSW11H,31
4/19/19,CH01H,29
4/19/19,VOL75HC,28
4/19/19,SW01H,25
4/19/19,LPN70HAM,22
4/19/19,HLIH,22
4/19/19,IPEMERPREP,21
4/19/19,SNIHFUP,20
4/19/19,RN08H,20
4/19/19,IPSW01H,16
4/19/19,SW11HP,16
4/19/19,AGLPN70HPM,15
4/19/19,IPRN08H,15
4/19/19,NP-HF2F,14
4/19/19,PHY-HF2F,14
4/19/19,SN70HAM,14
4/19/19,IPCH01H,13
4/19/19,LPN70HPM,9
4/19/19,SN70HPM,9
4/19/19,SN96H,8
4/19/19,SNIHCM,8
4/19/19,IPSN88H,8
4/19/19,SNTRNSIN,7
4/19/19,SN48H,7
4/19/19,BE72H,7
4/19/19,IPTRNOUT,7
4/19/19,IPCH11H,6
4/19/19,LPN88H,6
4/19/19,IPSN48H,5
4/19/19,RN88H,5
4/19/19,RN07H,4
4/19/19,VOL75HR,4
4/19/19,IPSN96H,3
4/19/19,RN18H,3
4/19/19,BE72HA,2
4/19/19,PRCPTSN60,2
4/19/19,IPSN18H,2
4/19/19,MS72H,2
4/19/19,AGLPN70HAM,2
4/19/19,LPN09H,1
4/19/19,CB05H,1
4/19/19,VOL-REF,1
4/19/19,CNA60,1
4/19/19,AGRN70HPM,1
4/19/19,CH72H,1
4/19/19,SNPLHN,1
4/20/19,CNA11H,144
4/20/19,IPCNA11HAM,73
4/20/19,RN11H,68
4/20/19,IPCNA11HPM,59
4/20/19,SNOCH,49
4/20/19,SN09H,48
4/20/19,IPSN09HPM,48
4/20/19,IPSN09HAM,45
4/20/19,IPRN11HAM,39
4/20/19,RN70H,34
4/20/19,RN09H,34
4/20/19,SNIH,30
4/20/19,IPRN11HPM,28
4/20/19,RN00H,24
4/20/19,EMERG-PREP,21
4/20/19,RN08H,19
4/20/19,VOL75HC,18
4/20/19,LPN70HAM,17
4/20/19,CH11H,15
4/20/19,SNIHFUP,15
4/20/19,SN70HAM,14
4/20/19,LPN70HPM,13
4/20/19,AGLPN70HPM,11
4/20/19,SN70HPM,10
4/20/19,IPSW11H,10
4/20/19,IPSW01H,8
4/20/19,SN96H,7
4/20/19,HLIH,7
4/20/19,IPSN88H,7
4/20/19,SN48H,7
4/20/19,IPRN08H,7
4/20/19,IPEMERPREP,6
4/20/19,CNA11HN,6
4/20/19,SNIHCM,5
4/20/19,IPSN96H,4
4/20/19,IPSN48H,3
4/20/19,RN02H,3
4/20/19,PRCPTSN60,3
4/20/19,LPN88H,3
4/20/19,RN88H,2
4/20/19,LPN09H,2
4/20/19,AGLPN70HAM,2
4/20/19,SW11HP,2
4/20/19,SW11H,1
4/20/19,RN18H,1
4/20/19,SNTRNSIN,1
4/20/19,SNIHEXFUP,1
4/20/19,SW88H,1
4/20/19,VOL75HM,1
4/20/19,MU01H,1
4/20/19,IPSN18H,1
4/20/19,AGRN70HPM,1
4/21/19,CNA11H,166
4/21/19,IPCNA11HAM,63
4/21/19,IPCNA11HPM,61
4/21/19,SNOCH,53
4/21/19,RN11H,47
4/21/19,IPSN09HAM,44
4/21/19,IPSN09HPM,43
4/21/19,RN70H,40
4/21/19,IPRN11HAM,36
4/21/19,IPRN11HPM,24
4/21/19,SN09H,20
4/21/19,RN09H,19
4/21/19,LPN70HAM,17
4/21/19,RN08H,14
4/21/19,SNIH,14
4/21/19,EMERG-PREP,14
4/21/19,SNIHFUP,13
4/21/19,SN48H,13
4/21/19,LPN70HPM,13
4/21/19,RN00H,13
4/21/19,SN70HPM,10
4/21/19,SN96H,10
4/21/19,AGLPN70HPM,10
4/21/19,SN70HAM,9
4/21/19,VOL75HC,9
4/21/19,IPSN88H,9
4/21/19,RN88H,7
4/21/19,IPSW11H,7
4/21/19,IPSW01H,6
4/21/19,IPRN08H,5
4/21/19,IPEMERPREP,5
4/21/19,HLIH,4
4/21/19,CNA11HN,4
4/21/19,CNA70HAM,4
4/21/19,AGLPN70HAM,3
4/21/19,SNTRNSIN,3
4/21/19,IPSN96H,3
4/21/19,LPN88H,3
4/21/19,IPSN48H,3
4/21/19,IPTRNOUT,2
4/21/19,VOL75HR,2
4/21/19,SNIHCM,2
4/21/19,PRCPTSN60,2
4/21/19,SW88H,1
4/21/19,SNIHEXFUP,1
4/21/19,VOL75HE,1
4/21/19,SW11HP,1
4/21/19,CB05H,1
4/22/19,CNA11H,890
4/22/19,RN11H,721
4/22/19,SW11H,215
4/22/19,CH11H,153
4/22/19,PHY-VIS,79
4/22/19,IPCNA11HPM,72
4/22/19,IPCNA11HAM,70
4/22/19,EMERG-PREP,65
4/22/19,RN70H,53
4/22/19,RN02H,52
4/22/19,SNOCH,51
4/22/19,IPSN09HPM,48
4/22/19,MU11H,47
4/22/19,CNA11HN,44
4/22/19,RN00H,43
4/22/19,IPRN11HAM,40
4/22/19,IPSN09HAM,40
4/22/19,SW01H,39
4/22/19,SNIH,37
4/22/19,CH01H,34
4/22/19,RN09H,29
4/22/19,IPSW11H,28
4/22/19,VOL75HC,25
4/22/19,IPRN11HPM,24
4/22/19,SNIHFUP,23
4/22/19,LPN70HAM,22
4/22/19,SN09H,22
4/22/19,MU01H,22
4/22/19,HLIH,20
4/22/19,SN70HPM,17
4/22/19,NP-HF2F,17
4/22/19,IPCH01H,14
4/22/19,BE72H,12
4/22/19,PHY-HF2F,12
4/22/19,SN70HAM,12
4/22/19,RN08H,12
4/22/19,IPEMERPREP,11
4/22/19,RN88H,11
4/22/19,IPSW01H,11
4/22/19,IPSN88H,10
4/22/19,IPRN08H,9
4/22/19,LPN70HPM,9
4/22/19,LPN88H,8
4/22/19,AGLPN70HPM,8
4/22/19,SN96H,6
4/22/19,CNA60,6
4/22/19,SW11HP,6
4/22/19,SNTRNSIN,5
4/22/19,AGLPN70HAM,4
4/22/19,PRCPTSN60,4
4/22/19,CH11HP,4
4/22/19,IPCH11H,3
4/22/19,IPSN96H,3
4/22/19,CNA70HAM,3
4/22/19,IPSN48H,2
4/22/19,CB05H,2
4/22/19,SN48H,2
4/22/19,IPTRNOUT,2
4/22/19,SW18H,2
4/22/19,VOL75HR,2
4/22/19,NP-VIS,2
4/22/19,VOL75HH,1
4/22/19,SN94H,1
4/22/19,MS72H,1
4/22/19,RN18H,1
4/22/19,LPN09H,1
4/22/19,CH88H,1
4/22/19,SN97H,1
4/23/19,CNA11H,833
4/23/19,RN11H,705
4/23/19,SW11H,207
4/23/19,CH11H,154
4/23/19,EMERG-PREP,74
4/23/19,IPCNA11HAM,73
4/23/19,IPCNA11HPM,72
4/23/19,MU11H,60
4/23/19,PHY-VIS,55
4/23/19,RN02H,51
4/23/19,IPSN09HPM,50
4/23/19,RN70H,45
4/23/19,MU01H,45
4/23/19,IPRN11HAM,43
4/23/19,VOL75HC,42
4/23/19,CNA11HN,42
4/23/19,IPSN09HAM,39
4/23/19,SNOCH,38
4/23/19,SW01H,29
4/23/19,CH01H,28
4/23/19,RN00H,28
4/23/19,RN09H,27
4/23/19,SNIH,26
4/23/19,IPSW11H,26
4/23/19,NP-HF2F,24
4/23/19,IPRN11HPM,23
4/23/19,SN09H,22
4/23/19,RN08H,21
4/23/19,HLIH,19
4/23/19,SNIHFUP,19
4/23/19,LPN70HAM,18
4/23/19,SN70HPM,13
4/23/19,IPEMERPREP,12
4/23/19,SN70HAM,11
4/23/19,SW11HP,10
4/23/19,SN96H,10
4/23/19,IPSW01H,10
4/23/19,VOL75HR,9
4/23/19,LPN70HPM,9
4/23/19,IPRN08H,9
4/23/19,IPCH01H,8
4/23/19,RN88H,8
4/23/19,AGLPN70HAM,7
4/23/19,PHY-HF2F,7
4/23/19,PRCPTSN60,6
4/23/19,CNA60,6
4/23/19,AGLPN70HPM,6
4/23/19,SNTRNSIN,5
4/23/19,IPCH11H,5
4/23/19,BE72H,5
4/23/19,IPSN88H,5
4/23/19,LPN88H,5
4/23/19,IPTRNOUT,4
4/23/19,IPSN96H,3
4/23/19,SN48H,3
4/23/19,CH11HP,3
4/23/19,IPSN48H,2
4/23/19,BE72HA,2
4/23/19,SW18H,1
4/23/19,LPN09H,1
4/23/19,SN94H,1
4/23/19,CH72H,1
4/23/19,CB05H,1
4/23/19,VOL75HE,1
4/23/19,RN66H,1
4/24/19,CNA11H,852
4/24/19,RN11H,603
4/24/19,SW11H,201
4/24/19,CH11H,129
4/24/19,IPCNA11HAM,95
4/24/19,EMERG-PREP,75
4/24/19,IPCNA11HPM,73
4/24/19,RN02H,57
4/24/19,MU11H,56
4/24/19,PHY-VIS,56
4/24/19,RN09H,55
4/24/19,SN09H,51
4/24/19,IPSN09HPM,49
4/24/19,RN70H,46
4/24/19,CNA11HN,42
4/24/19,IPSN09HAM,41
4/24/19,SNOCH,40
4/24/19,IPRN11HAM,38
4/24/19,VOL75HC,32
4/24/19,MU01H,29
4/24/19,RN00H,28
4/24/19,SNIH,27
4/24/19,SNIHFUP,23
4/24/19,IPRN11HPM,23
4/24/19,SW01H,22
4/24/19,NP-HF2F,22
4/24/19,CH01H,21
4/24/19,IPSW11H,20
4/24/19,IPEMERPREP,18
4/24/19,LPN70HAM,17
4/24/19,HLIH,15
4/24/19,RN08H,15
4/24/19,SN70HPM,14
4/24/19,IPRN08H,13
4/24/19,SN70HAM,11
4/24/19,IPSN88H,10
4/24/19,IPSW01H,10
4/24/19,SNIHCM,9
4/24/19,SW11HP,8
4/24/19,BE72H,8
4/24/19,LPN70HPM,8
4/24/19,PHY-HF2F,8
4/24/19,RN88H,8
4/24/19,SN48H,7
4/24/19,IPCH01H,7
4/24/19,CNA60,7
4/24/19,LPN88H,6
4/24/19,IPCH11H,6
4/24/19,VOL75HR,6
4/24/19,PRCPTSN60,5
4/24/19,SNTRNSIN,5
4/24/19,AGLPN70HPM,5
4/24/19,CB05H,4
4/24/19,IPTRNOUT,4
4/24/19,BE72HA,4
4/24/19,VOL75HM,3
4/24/19,PRCPTMU60,3
4/24/19,IPSN48H,2
4/24/19,LPN09H,2
4/24/19,AGLPN70HAM,2
4/24/19,IPSN96H,2
4/24/19,SN96H,2
4/24/19,CH11HP,2
4/24/19,VOL75HE,2
4/24/19,RN18H,2
4/24/19,VOL75HT,1
4/24/19,AGRN70HAM,1
4/24/19,VOL75HP,1
4/24/19,CH88H,1
4/25/19,CNA11H,837
4/25/19,RN11H,559
4/25/19,SW11H,240
4/25/19,CH11H,147
4/25/19,RN09H,86
4/25/19,IPCNA11HAM,74
4/25/19,MU11H,67
4/25/19,PHY-VIS,64
4/25/19,IPCNA11HPM,62
4/25/19,EMERG-PREP,60
4/25/19,SN09H,57
4/25/19,SNOCH,52
4/25/19,RN02H,47
4/25/19,IPSN09HPM,45
4/25/19,SNIH,45
4/25/19,CNA11HN,44
4/25/19,IPRN11HAM,44
4/25/19,RN70H,42
4/25/19,VOL75HC,34
4/25/19,RN00H,32
4/25/19,IPSN09HAM,31
4/25/19,IPRN11HPM,30
4/25/19,MU01H,28
4/25/19,HLIH,28
4/25/19,SNIHFUP,23
4/25/19,CH01H,19
4/25/19,IPSW01H,17
4/25/19,SW01H,17
4/25/19,SN70HAM,16
4/25/19,NP-HF2F,16
4/25/19,IPSW11H,15
4/25/19,LPN70HAM,14
4/25/19,SN70HPM,14
4/25/19,RN08H,12
4/25/19,IPEMERPREP,12
4/25/19,IPCH01H,11
4/25/19,IPRN08H,11
4/25/19,LPN70HPM,11
4/25/19,PHY-HF2F,11
4/25/19,IPSN88H,9
4/25/19,CNA60,7
4/25/19,SW11HP,7
4/25/19,BE72H,6
4/25/19,IPCH11H,6
4/25/19,RN88H,6
4/25/19,AGLPN70HPM,6
4/25/19,VOL75HR,5
4/25/19,SN48H,5
4/25/19,RN18H,5
4/25/19,IPSN48H,5
4/25/19,SN94H,4
4/25/19,BE72HA,4
4/25/19,IPTRNOUT,3
4/25/19,CH11HP,3
4/25/19,PRCPTSN60,3
4/25/19,SN96H,3
4/25/19,LPN88H,2
4/25/19,AGLPN70HAM,2
4/25/19,CL60,2
4/25/19,IPSN96H,1
4/25/19,SNTRNSIN,1
4/25/19,CH72H,1
4/25/19,VOL75VA,1
4/25/19,VOL75HE,1
4/25/19,AGRN70HAM,1
4/26/19,CNA11H,924
4/26/19,RN11H,548
4/26/19,SW11H,213
4/26/19,CH11H,139
4/26/19,RN09H,135
4/26/19,SN09H,79
4/26/19,IPCNA11HAM,76
4/26/19,IPCNA11HPM,70
4/26/19,MU11H,70
4/26/19,EMERG-PREP,69
4/26/19,PHY-VIS,61
4/26/19,RN02H,53
4/26/19,IPSN09HPM,49
4/26/19,SNOCH,48
4/26/19,CNA11HN,45
4/26/19,RN70H,44
4/26/19,IPSN09HAM,40
4/26/19,MU01H,39
4/26/19,RN00H,37
4/26/19,IPRN11HAM,37
4/26/19,SNIH,34
4/26/19,VOL75HC,33
4/26/19,IPRN11HPM,29
4/26/19,SNIHFUP,29
4/26/19,IPSW11H,25
4/26/19,SW11HP,20
4/26/19,IPSW01H,20
4/26/19,CH01H,20
4/26/19,NP-HF2F,18
4/26/19,SW01H,17
4/26/19,IPEMERPREP,16
4/26/19,IPCH01H,15
4/26/19,RN08H,14
4/26/19,LPN70HAM,13
4/26/19,IPRN08H,13
4/26/19,PHY-HF2F,13
4/26/19,SN70HAM,12
4/26/19,IPSN88H,11
4/26/19,HLIH,11
4/26/19,LPN70HPM,10
4/26/19,SNIHCM,9
4/26/19,AGLPN70HPM,8
4/26/19,SNTRNSIN,7
4/26/19,CNA60,7
4/26/19,SN70HPM,7
4/26/19,IPCH11H,6
4/26/19,SN96H,6
4/26/19,SN48H,5
4/26/19,IPSN48H,5
4/26/19,LPN88H,5
4/26/19,CH11HP,4
4/26/19,VOL75HR,4
4/26/19,BE72H,3
4/26/19,BE72HA,3
4/26/19,AGLPN70HAM,3
4/26/19,PRCPTMU60,2
4/26/19,LPN09H,2
4/26/19,IPSN96H,2
4/26/19,IPTRNOUT,2
4/26/19,PRCPTSN60,2
4/26/19,SW18H,1
4/26/19,VOL75HE,1
4/26/19,NP-VIS,1
4/26/19,AGRN70HAM,1
4/26/19,SN94H,1
4/26/19,RN18H,1
4/26/19,SNPLHN,1
4/26/19,VOL75HS,1
4/26/19,AGRN70HPM,1
4/26/19,CH88H,1
4/26/19,RN88H,1
4/27/19,CNA11H,145
4/27/19,IPCNA11HAM,73
4/27/19,RN11H,68
4/27/19,SNOCH,54
4/27/19,IPCNA11HPM,50
4/27/19,IPSN09HPM,44
4/27/19,SN09H,42
4/27/19,IPSN09HAM,39
4/27/19,IPRN11HAM,39
4/27/19,RN09H,36
4/27/19,RN70H,31
4/27/19,SNIH,25
4/27/19,IPRN11HPM,24
4/27/19,EMERG-PREP,21
4/27/19,RN08H,19
4/27/19,VOL75HC,16
4/27/19,RN00H,16
4/27/19,LPN70HAM,16
4/27/19,CH11H,15
4/27/19,SNIHFUP,12
4/27/19,IPSW11H,11
4/27/19,IPSN88H,9
4/27/19,AGLPN70HPM,9
4/27/19,LPN70HPM,9
4/27/19,SN70HAM,8
4/27/19,SN70HPM,7
4/27/19,IPEMERPREP,7
4/27/19,CNA11HN,6
4/27/19,SN48H,6
4/27/19,IPSW01H,6
4/27/19,SW11H,6
4/27/19,SN96H,5
4/27/19,IPRN08H,5
4/27/19,RN88H,4
4/27/19,AGLPN70HAM,3
4/27/19,IPSN48H,3
4/27/19,LPN88H,3
4/27/19,IPTRNOUT,3
4/27/19,SW11HP,3
4/27/19,IPSN96H,3
4/27/19,SNIHCM,3
4/27/19,VOL75HR,2
4/27/19,HLIH,2
4/27/19,LPN09H,2
4/27/19,SW88H,1
4/27/19,RN02H,1
4/27/19,AGRN70HPM,1
4/27/19,VOL75HM,1
4/27/19,SNTRNSIN,1
4/27/19,LPN18H,1
4/28/19,CNA11H,138
4/28/19,IPCNA11HAM,62
4/28/19,IPCNA11HPM,52
4/28/19,RN11H,51
4/28/19,SNOCH,48
4/28/19,IPSN09HPM,45
4/28/19,RN70H,34
4/28/19,IPRN11HAM,33
4/28/19,IPSN09HAM,32
4/28/19,SN09H,26
4/28/19,RN00H,20
4/28/19,IPRN11HPM,19
4/28/19,SNIH,18
4/28/19,RN09H,17
4/28/19,EMERG-PREP,16
4/28/19,VOL75HC,15
4/28/19,RN08H,14
4/28/19,LPN70HAM,12
4/28/19,LPN70HPM,12
4/28/19,SN70HPM,11
4/28/19,SN48H,11
4/28/19,IPEMERPREP,10
4/28/19,IPSW11H,10
4/28/19,IPRN08H,9
4/28/19,SN70HAM,8
4/28/19,HLIH,8
4/28/19,SNIHFUP,8
